frame_path,label
frames\fight\fight_0013_00007.jpg,1
frames\fight\fight_0013_00008.jpg,1
frames\fight\fight_0013_00009.jpg,1
frames\fight\fight_0013_00010.jpg,1
frames\fight\fight_0013_00011.jpg,1
frames\fight\fight_0013_00012.jpg,1
frames\fight\fight_0013_00013.jpg,1
frames\fight\fight_0013_00014.jpg,1
frames\fight\fight_0013_00015.jpg,1
frames\fight\fight_0013_00016.jpg,1
frames\fight\fight_0013_00017.jpg,1
frames\fight\fight_0013_00018.jpg,1
frames\fight\fight_0013_00019.jpg,1
frames\fight\fight_0013_00020.jpg,1
frames\fight\fight_0013_00021.jpg,1
frames\fight\fight_0013_00022.jpg,1
frames\fight\fight_0013_00023.jpg,1
frames\fight\fight_0013_00024.jpg,1
frames\fight\fight_0013_00025.jpg,1
frames\fight\fight_0013_00026.jpg,1
frames\fight\fight_0013_00027.jpg,1
frames\fight\fight_0013_00028.jpg,1
frames\fight\fight_0013_00029.jpg,1
frames\fight\fight_0013_00030.jpg,1
frames\fight\fight_0013_00031.jpg,1
frames\fight\fight_0013_00032.jpg,1
frames\fight\fight_0013_00033.jpg,1
frames\fight\fight_0013_00034.jpg,1
frames\fight\fight_0013_00035.jpg,1
frames\fight\fight_0013_00036.jpg,1
frames\fight\fight_0013_00037.jpg,1
frames\fight\fight_0013_00038.jpg,1
frames\fight\fight_0013_00039.jpg,1
frames\fight\fight_0013_00040.jpg,1
frames\fight\fight_0013_00041.jpg,1
frames\fight\fight_0013_00042.jpg,1
frames\fight\fight_0013_00043.jpg,1
frames\fight\fight_0013_00044.jpg,1
frames\fight\fight_0013_00045.jpg,1
frames\fight\fight_0013_00046.jpg,1
frames\fight\fight_0013_00047.jpg,1
frames\fight\fight_0013_00048.jpg,1
frames\fight\fight_0013_00049.jpg,1
frames\fight\fight_0014_00000.jpg,1
frames\fight\fight_0014_00001.jpg,1
frames\fight\fight_0014_00002.jpg,1
frames\fight\fight_0014_00003.jpg,1
frames\fight\fight_0014_00004.jpg,1
frames\fight\fight_0014_00005.jpg,1
frames\fight\fight_0014_00006.jpg,1
frames\fight\fight_0014_00007.jpg,1
frames\fight\fight_0014_00008.jpg,1
frames\fight\fight_0014_00009.jpg,1
frames\fight\fight_0014_00010.jpg,1
frames\fight\fight_0014_00011.jpg,1
frames\fight\fight_0014_00012.jpg,1
frames\fight\fight_0014_00013.jpg,1
frames\fight\fight_0014_00014.jpg,1
frames\fight\fight_0014_00015.jpg,1
frames\fight\fight_0014_00016.jpg,1
frames\fight\fight_0014_00017.jpg,1
frames\fight\fight_0014_00018.jpg,1
frames\fight\fight_0014_00019.jpg,1
frames\fight\fight_0014_00020.jpg,1
frames\fight\fight_0014_00021.jpg,1
frames\fight\fight_0014_00022.jpg,1
frames\fight\fight_0014_00023.jpg,1
frames\fight\fight_0014_00024.jpg,1
frames\fight\fight_0014_00025.jpg,1
frames\fight\fight_0014_00026.jpg,1
frames\fight\fight_0014_00027.jpg,1
frames\fight\fight_0014_00028.jpg,1
frames\fight\fight_0014_00029.jpg,1
frames\fight\fight_0014_00030.jpg,1
frames\fight\fight_0014_00031.jpg,1
frames\fight\fight_0014_00032.jpg,1
frames\fight\fight_0014_00033.jpg,1
frames\fight\fight_0014_00034.jpg,1
frames\fight\fight_0014_00035.jpg,1
frames\fight\fight_0014_00036.jpg,1
frames\fight\fight_0014_00037.jpg,1
frames\fight\fight_0014_00038.jpg,1
frames\fight\fight_0014_00039.jpg,1
frames\fight\fight_0014_00040.jpg,1
frames\fight\fight_0014_00041.jpg,1
frames\fight\fight_0014_00042.jpg,1
frames\fight\fight_0014_00043.jpg,1
frames\fight\fight_0014_00044.jpg,1
frames\fight\fight_0014_00045.jpg,1
frames\fight\fight_0014_00046.jpg,1
frames\fight\fight_0014_00047.jpg,1
frames\fight\fight_0014_00048.jpg,1
frames\fight\fight_0014_00049.jpg,1
frames\fight\fight_0014_00050.jpg,1
frames\fight\fight_0014_00051.jpg,1
frames\fight\fight_0015_00000.jpg,1
frames\fight\fight_0015_00001.jpg,1
frames\fight\fight_0015_00002.jpg,1
frames\fight\fight_0015_00003.jpg,1
frames\fight\fight_0015_00004.jpg,1
frames\fight\fight_0015_00005.jpg,1
frames\fight\fight_0015_00006.jpg,1
frames\fight\fight_0015_00007.jpg,1
frames\fight\fight_0015_00008.jpg,1
frames\fight\fight_0015_00009.jpg,1
frames\fight\fight_0015_00010.jpg,1
frames\fight\fight_0015_00011.jpg,1
frames\fight\fight_0015_00012.jpg,1
frames\fight\fight_0015_00013.jpg,1
frames\fight\fight_0015_00014.jpg,1
frames\fight\fight_0015_00015.jpg,1
frames\fight\fight_0015_00016.jpg,1
frames\fight\fight_0015_00017.jpg,1
frames\fight\fight_0015_00018.jpg,1
frames\fight\fight_0015_00019.jpg,1
frames\fight\fight_0015_00020.jpg,1
frames\fight\fight_0015_00021.jpg,1
frames\fight\fight_0015_00022.jpg,1
frames\fight\fight_0015_00023.jpg,1
frames\fight\fight_0015_00024.jpg,1
frames\fight\fight_0015_00025.jpg,1
frames\fight\fight_0015_00026.jpg,1
frames\fight\fight_0015_00027.jpg,1
frames\fight\fight_0015_00028.jpg,1
frames\fight\fight_0015_00029.jpg,1
frames\fight\fight_0015_00030.jpg,1
frames\fight\fight_0015_00031.jpg,1
frames\fight\fight_0015_00032.jpg,1
frames\fight\fight_0015_00033.jpg,1
frames\fight\fight_0015_00034.jpg,1
frames\fight\fight_0015_00035.jpg,1
frames\fight\fight_0015_00036.jpg,1
frames\fight\fight_0015_00037.jpg,1
frames\fight\fight_0015_00038.jpg,1
frames\fight\fight_0015_00039.jpg,1
frames\fight\fight_0015_00040.jpg,1
frames\fight\fight_0015_00041.jpg,1
frames\fight\fight_0015_00042.jpg,1
frames\fight\fight_0015_00043.jpg,1
frames\fight\fight_0015_00044.jpg,1
frames\fight\fight_0015_00045.jpg,1
frames\fight\fight_0015_00046.jpg,1
frames\fight\fight_0015_00047.jpg,1
frames\fight\fight_0015_00048.jpg,1
frames\fight\fight_0015_00049.jpg,1
frames\fight\fight_0016_00000.jpg,1
frames\fight\fight_0016_00001.jpg,1
frames\fight\fight_0016_00002.jpg,1
frames\fight\fight_0016_00003.jpg,1
frames\fight\fight_0016_00004.jpg,1
frames\fight\fight_0016_00005.jpg,1
frames\fight\fight_0016_00006.jpg,1
frames\fight\fight_0016_00007.jpg,1
frames\fight\fight_0016_00008.jpg,1
frames\fight\fight_0016_00009.jpg,1
frames\fight\fight_0016_00010.jpg,1
frames\fight\fight_0016_00011.jpg,1
frames\fight\fight_0016_00012.jpg,1
frames\fight\fight_0016_00013.jpg,1
frames\fight\fight_0016_00014.jpg,1
frames\fight\fight_0016_00015.jpg,1
frames\fight\fight_0016_00016.jpg,1
frames\fight\fight_0016_00017.jpg,1
frames\fight\fight_0016_00018.jpg,1
frames\fight\fight_0016_00019.jpg,1
frames\fight\fight_0016_00020.jpg,1
frames\fight\fight_0016_00021.jpg,1
frames\fight\fight_0016_00022.jpg,1
frames\fight\fight_0016_00023.jpg,1
frames\fight\fight_0016_00024.jpg,1
frames\fight\fight_0016_00025.jpg,1
frames\fight\fight_0016_00026.jpg,1
frames\fight\fight_0016_00027.jpg,1
frames\fight\fight_0016_00028.jpg,1
frames\fight\fight_0016_00029.jpg,1
frames\fight\fight_0016_00030.jpg,1
frames\fight\fight_0016_00031.jpg,1
frames\fight\fight_0016_00032.jpg,1
frames\fight\fight_0016_00033.jpg,1
frames\fight\fight_0016_00034.jpg,1
frames\fight\fight_0016_00035.jpg,1
frames\fight\fight_0016_00036.jpg,1
frames\fight\fight_0016_00037.jpg,1
frames\fight\fight_0016_00038.jpg,1
frames\fight\fight_0016_00039.jpg,1
frames\fight\fight_0016_00040.jpg,1
frames\fight\fight_0016_00041.jpg,1
frames\fight\fight_0016_00042.jpg,1
frames\fight\fight_0016_00043.jpg,1
frames\fight\fight_0016_00044.jpg,1
frames\fight\fight_0016_00045.jpg,1
frames\fight\fight_0016_00046.jpg,1
frames\fight\fight_0016_00047.jpg,1
frames\fight\fight_0016_00048.jpg,1
frames\fight\fight_0016_00049.jpg,1
frames\fight\fight_0016_00050.jpg,1
frames\fight\fight_0016_00051.jpg,1
frames\fight\fight_0016_00052.jpg,1
frames\fight\fight_0016_00053.jpg,1
frames\fight\fight_0016_00054.jpg,1
frames\fight\fight_0016_00055.jpg,1
frames\fight\fight_0016_00056.jpg,1
frames\fight\fight_0016_00057.jpg,1
frames\fight\fight_0016_00058.jpg,1
frames\fight\fight_0016_00059.jpg,1
frames\fight\fight_0016_00060.jpg,1
frames\fight\fight_0017_00000.jpg,1
frames\fight\fight_0017_00001.jpg,1
frames\fight\fight_0017_00002.jpg,1
frames\fight\fight_0017_00003.jpg,1
frames\fight\fight_0017_00004.jpg,1
frames\fight\fight_0017_00005.jpg,1
frames\fight\fight_0017_00006.jpg,1
frames\fight\fight_0017_00007.jpg,1
frames\fight\fight_0017_00008.jpg,1
frames\fight\fight_0017_00009.jpg,1
frames\fight\fight_0017_00010.jpg,1
frames\fight\fight_0017_00011.jpg,1
frames\fight\fight_0017_00012.jpg,1
frames\fight\fight_0017_00013.jpg,1
frames\fight\fight_0017_00014.jpg,1
frames\fight\fight_0017_00015.jpg,1
frames\fight\fight_0017_00016.jpg,1
frames\fight\fight_0017_00017.jpg,1
frames\fight\fight_0017_00018.jpg,1
frames\fight\fight_0017_00019.jpg,1
frames\fight\fight_0017_00020.jpg,1
frames\fight\fight_0017_00021.jpg,1
frames\fight\fight_0017_00022.jpg,1
frames\fight\fight_0017_00023.jpg,1
frames\fight\fight_0017_00024.jpg,1
frames\fight\fight_0017_00025.jpg,1
frames\fight\fight_0017_00026.jpg,1
frames\fight\fight_0017_00027.jpg,1
frames\fight\fight_0017_00028.jpg,1
frames\fight\fight_0017_00029.jpg,1
frames\fight\fight_0017_00030.jpg,1
frames\fight\fight_0017_00031.jpg,1
frames\fight\fight_0017_00032.jpg,1
frames\fight\fight_0017_00033.jpg,1
frames\fight\fight_0017_00034.jpg,1
frames\fight\fight_0017_00035.jpg,1
frames\fight\fight_0017_00036.jpg,1
frames\fight\fight_0017_00037.jpg,1
frames\fight\fight_0017_00038.jpg,1
frames\fight\fight_0017_00039.jpg,1
frames\fight\fight_0017_00040.jpg,1
frames\fight\fight_0017_00041.jpg,1
frames\fight\fight_0017_00042.jpg,1
frames\fight\fight_0017_00043.jpg,1
frames\fight\fight_0018_00000.jpg,1
frames\fight\fight_0018_00001.jpg,1
frames\fight\fight_0018_00002.jpg,1
frames\fight\fight_0018_00003.jpg,1
frames\fight\fight_0018_00004.jpg,1
frames\fight\fight_0018_00005.jpg,1
frames\fight\fight_0018_00006.jpg,1
frames\fight\fight_0018_00007.jpg,1
frames\fight\fight_0018_00008.jpg,1
frames\fight\fight_0018_00009.jpg,1
frames\fight\fight_0018_00010.jpg,1
frames\fight\fight_0018_00011.jpg,1
frames\fight\fight_0018_00012.jpg,1
frames\fight\fight_0018_00013.jpg,1
frames\fight\fight_0018_00014.jpg,1
frames\fight\fight_0018_00015.jpg,1
frames\fight\fight_0018_00016.jpg,1
frames\fight\fight_0018_00017.jpg,1
frames\fight\fight_0018_00018.jpg,1
frames\fight\fight_0018_00019.jpg,1
frames\fight\fight_0018_00020.jpg,1
frames\fight\fight_0018_00021.jpg,1
frames\fight\fight_0018_00022.jpg,1
frames\fight\fight_0018_00023.jpg,1
frames\fight\fight_0018_00024.jpg,1
frames\fight\fight_0018_00025.jpg,1
frames\fight\fight_0018_00026.jpg,1
frames\fight\fight_0018_00027.jpg,1
frames\fight\fight_0018_00028.jpg,1
frames\fight\fight_0018_00029.jpg,1
frames\fight\fight_0018_00030.jpg,1
frames\fight\fight_0018_00031.jpg,1
frames\fight\fight_0018_00032.jpg,1
frames\fight\fight_0018_00033.jpg,1
frames\fight\fight_0018_00034.jpg,1
frames\fight\fight_0018_00035.jpg,1
frames\fight\fight_0018_00036.jpg,1
frames\fight\fight_0018_00037.jpg,1
frames\fight\fight_0018_00038.jpg,1
frames\fight\fight_0018_00039.jpg,1
frames\fight\fight_0018_00040.jpg,1
frames\fight\fight_0018_00041.jpg,1
frames\fight\fight_0018_00042.jpg,1
frames\fight\fight_0018_00043.jpg,1
frames\fight\fight_0018_00044.jpg,1
frames\fight\fight_0018_00045.jpg,1
frames\fight\fight_0018_00046.jpg,1
frames\fight\fight_0018_00047.jpg,1
frames\fight\fight_0018_00048.jpg,1
frames\fight\fight_0018_00049.jpg,1
frames\fight\fight_0019_00000.jpg,1
frames\fight\fight_0019_00001.jpg,1
frames\fight\fight_0019_00002.jpg,1
frames\fight\fight_0019_00003.jpg,1
frames\fight\fight_0019_00004.jpg,1
frames\fight\fight_0019_00005.jpg,1
frames\fight\fight_0019_00006.jpg,1
frames\fight\fight_0019_00007.jpg,1
frames\fight\fight_0019_00008.jpg,1
frames\fight\fight_0019_00009.jpg,1
frames\fight\fight_0019_00010.jpg,1
frames\fight\fight_0019_00011.jpg,1
frames\fight\fight_0019_00012.jpg,1
frames\fight\fight_0019_00013.jpg,1
frames\fight\fight_0019_00014.jpg,1
frames\fight\fight_0019_00015.jpg,1
frames\fight\fight_0019_00016.jpg,1
frames\fight\fight_0019_00017.jpg,1
frames\fight\fight_0019_00018.jpg,1
frames\fight\fight_0019_00019.jpg,1
frames\fight\fight_0019_00020.jpg,1
frames\fight\fight_0019_00021.jpg,1
frames\fight\fight_0019_00022.jpg,1
frames\fight\fight_0019_00023.jpg,1
frames\fight\fight_0019_00024.jpg,1
frames\fight\fight_0019_00025.jpg,1
frames\fight\fight_0019_00026.jpg,1
frames\fight\fight_0019_00027.jpg,1
frames\fight\fight_0019_00028.jpg,1
frames\fight\fight_0019_00029.jpg,1
frames\fight\fight_0019_00030.jpg,1
frames\fight\fight_0019_00031.jpg,1
frames\fight\fight_0019_00032.jpg,1
frames\fight\fight_0019_00033.jpg,1
frames\fight\fight_0019_00034.jpg,1
frames\fight\fight_0019_00035.jpg,1
frames\fight\fight_0019_00036.jpg,1
frames\fight\fight_0019_00037.jpg,1
frames\fight\fight_0019_00038.jpg,1
frames\fight\fight_0019_00039.jpg,1
frames\fight\fight_0019_00040.jpg,1
frames\fight\fight_0019_00041.jpg,1
frames\fight\fight_0019_00042.jpg,1
frames\fight\fight_0019_00043.jpg,1
frames\fight\fight_0019_00044.jpg,1
frames\fight\fight_0019_00045.jpg,1
frames\fight\fight_0019_00046.jpg,1
frames\fight\fight_0019_00047.jpg,1
frames\fight\fight_0019_00048.jpg,1
frames\fight\fight_0019_00049.jpg,1
frames\fight\fight_0020_00000.jpg,1
frames\fight\fight_0020_00001.jpg,1
frames\fight\fight_0020_00002.jpg,1
frames\fight\fight_0020_00003.jpg,1
frames\fight\fight_0020_00004.jpg,1
frames\fight\fight_0020_00005.jpg,1
frames\fight\fight_0020_00006.jpg,1
frames\fight\fight_0020_00007.jpg,1
frames\non_fight\no471_xvid_00000.jpg,0
frames\non_fight\no471_xvid_00001.jpg,0
frames\non_fight\no471_xvid_00002.jpg,0
frames\non_fight\no471_xvid_00003.jpg,0
frames\non_fight\no471_xvid_00004.jpg,0
frames\non_fight\no471_xvid_00005.jpg,0
frames\non_fight\no471_xvid_00006.jpg,0
frames\non_fight\no471_xvid_00007.jpg,0
frames\non_fight\no471_xvid_00008.jpg,0
frames\non_fight\no471_xvid_00009.jpg,0
frames\non_fight\no471_xvid_00010.jpg,0
frames\non_fight\no471_xvid_00011.jpg,0
frames\non_fight\no471_xvid_00012.jpg,0
frames\non_fight\no471_xvid_00013.jpg,0
frames\non_fight\no471_xvid_00014.jpg,0
frames\non_fight\no471_xvid_00015.jpg,0
frames\non_fight\no471_xvid_00016.jpg,0
frames\non_fight\no471_xvid_00017.jpg,0
frames\non_fight\no471_xvid_00018.jpg,0
frames\non_fight\no471_xvid_00019.jpg,0
frames\non_fight\no471_xvid_00020.jpg,0
frames\non_fight\no471_xvid_00021.jpg,0
frames\non_fight\no471_xvid_00022.jpg,0
frames\non_fight\no471_xvid_00023.jpg,0
frames\non_fight\no471_xvid_00024.jpg,0
frames\non_fight\no471_xvid_00025.jpg,0
frames\non_fight\no471_xvid_00026.jpg,0
frames\non_fight\no471_xvid_00027.jpg,0
frames\non_fight\no471_xvid_00028.jpg,0
frames\non_fight\no471_xvid_00029.jpg,0
frames\non_fight\no471_xvid_00030.jpg,0
frames\non_fight\no471_xvid_00031.jpg,0
frames\non_fight\no471_xvid_00032.jpg,0
frames\non_fight\no471_xvid_00033.jpg,0
frames\non_fight\no471_xvid_00034.jpg,0
frames\non_fight\no471_xvid_00035.jpg,0
frames\non_fight\no471_xvid_00036.jpg,0
frames\non_fight\no471_xvid_00037.jpg,0
frames\non_fight\no471_xvid_00038.jpg,0
frames\non_fight\no471_xvid_00039.jpg,0
frames\non_fight\no471_xvid_00040.jpg,0
frames\non_fight\no479_xvid_00000.jpg,0
frames\non_fight\no479_xvid_00001.jpg,0
frames\non_fight\no479_xvid_00002.jpg,0
frames\non_fight\no479_xvid_00003.jpg,0
frames\non_fight\no479_xvid_00004.jpg,0
frames\non_fight\no479_xvid_00005.jpg,0
frames\non_fight\no479_xvid_00006.jpg,0
frames\non_fight\no479_xvid_00007.jpg,0
frames\non_fight\no479_xvid_00008.jpg,0
frames\non_fight\no479_xvid_00009.jpg,0
frames\non_fight\no479_xvid_00010.jpg,0
frames\non_fight\no479_xvid_00011.jpg,0
frames\non_fight\no479_xvid_00012.jpg,0
frames\non_fight\no479_xvid_00013.jpg,0
frames\non_fight\no479_xvid_00014.jpg,0
frames\non_fight\no479_xvid_00015.jpg,0
frames\non_fight\no479_xvid_00016.jpg,0
frames\non_fight\no479_xvid_00017.jpg,0
frames\non_fight\no479_xvid_00018.jpg,0
frames\non_fight\no479_xvid_00019.jpg,0
frames\non_fight\no479_xvid_00020.jpg,0
frames\non_fight\no479_xvid_00021.jpg,0
frames\non_fight\no479_xvid_00022.jpg,0
frames\non_fight\no479_xvid_00023.jpg,0
frames\non_fight\no479_xvid_00024.jpg,0
frames\non_fight\no479_xvid_00025.jpg,0
frames\non_fight\no479_xvid_00026.jpg,0
frames\non_fight\no479_xvid_00027.jpg,0
frames\non_fight\no479_xvid_00028.jpg,0
frames\non_fight\no479_xvid_00029.jpg,0
frames\non_fight\no479_xvid_00030.jpg,0
frames\non_fight\no479_xvid_00031.jpg,0
frames\non_fight\no479_xvid_00032.jpg,0
frames\non_fight\no479_xvid_00033.jpg,0
frames\non_fight\no479_xvid_00034.jpg,0
frames\non_fight\no479_xvid_00035.jpg,0
frames\non_fight\no479_xvid_00036.jpg,0
frames\non_fight\no479_xvid_00037.jpg,0
frames\non_fight\no479_xvid_00038.jpg,0
frames\non_fight\no479_xvid_00039.jpg,0
frames\non_fight\no479_xvid_00040.jpg,0
frames\non_fight\no484_xvid_00000.jpg,0
frames\non_fight\no484_xvid_00001.jpg,0
frames\non_fight\no484_xvid_00002.jpg,0
frames\non_fight\no484_xvid_00003.jpg,0
frames\non_fight\no484_xvid_00004.jpg,0
frames\non_fight\no484_xvid_00005.jpg,0
frames\non_fight\no484_xvid_00006.jpg,0
frames\non_fight\no484_xvid_00007.jpg,0
frames\non_fight\no484_xvid_00008.jpg,0
frames\non_fight\no484_xvid_00009.jpg,0
frames\non_fight\no484_xvid_00010.jpg,0
frames\non_fight\no484_xvid_00011.jpg,0
frames\non_fight\no484_xvid_00012.jpg,0
frames\non_fight\no484_xvid_00013.jpg,0
frames\non_fight\no484_xvid_00014.jpg,0
frames\non_fight\no484_xvid_00015.jpg,0
frames\non_fight\no484_xvid_00016.jpg,0
frames\non_fight\no484_xvid_00017.jpg,0
frames\non_fight\no484_xvid_00018.jpg,0
frames\non_fight\no484_xvid_00019.jpg,0
frames\non_fight\no484_xvid_00020.jpg,0
frames\non_fight\no484_xvid_00021.jpg,0
frames\non_fight\no484_xvid_00022.jpg,0
frames\non_fight\no484_xvid_00023.jpg,0
frames\non_fight\no484_xvid_00024.jpg,0
frames\non_fight\no484_xvid_00025.jpg,0
frames\non_fight\no484_xvid_00026.jpg,0
frames\non_fight\no484_xvid_00027.jpg,0
frames\non_fight\no484_xvid_00028.jpg,0
frames\non_fight\no484_xvid_00029.jpg,0
frames\non_fight\no484_xvid_00030.jpg,0
frames\non_fight\no484_xvid_00031.jpg,0
frames\non_fight\no484_xvid_00032.jpg,0
frames\non_fight\no484_xvid_00033.jpg,0
frames\non_fight\no484_xvid_00034.jpg,0
frames\non_fight\no484_xvid_00035.jpg,0
frames\non_fight\no484_xvid_00036.jpg,0
frames\non_fight\no484_xvid_00037.jpg,0
frames\non_fight\no484_xvid_00038.jpg,0
frames\non_fight\no484_xvid_00039.jpg,0
frames\non_fight\no484_xvid_00040.jpg,0
frames\non_fight\NV_15_00000.jpg,0
frames\non_fight\NV_15_00001.jpg,0
frames\non_fight\NV_15_00002.jpg,0
frames\non_fight\NV_15_00003.jpg,0
frames\non_fight\NV_15_00004.jpg,0
frames\non_fight\NV_15_00005.jpg,0
frames\non_fight\NV_15_00006.jpg,0
frames\non_fight\NV_15_00007.jpg,0
frames\non_fight\NV_15_00008.jpg,0
frames\non_fight\NV_15_00009.jpg,0
frames\non_fight\NV_15_00010.jpg,0
frames\non_fight\NV_15_00011.jpg,0
frames\non_fight\NV_15_00012.jpg,0
frames\non_fight\NV_15_00013.jpg,0
frames\non_fight\NV_15_00014.jpg,0
frames\non_fight\NV_15_00015.jpg,0
frames\non_fight\NV_15_00016.jpg,0
frames\non_fight\NV_15_00017.jpg,0
frames\non_fight\NV_15_00018.jpg,0
frames\non_fight\NV_15_00019.jpg,0
frames\non_fight\NV_15_00020.jpg,0
frames\non_fight\NV_15_00021.jpg,0
frames\non_fight\NV_15_00022.jpg,0
frames\non_fight\NV_15_00023.jpg,0
frames\non_fight\NV_15_00024.jpg,0
frames\non_fight\NV_15_00025.jpg,0
frames\non_fight\NV_15_00026.jpg,0
frames\non_fight\NV_15_00027.jpg,0
frames\non_fight\NV_15_00028.jpg,0
frames\non_fight\NV_15_00029.jpg,0
frames\non_fight\NV_15_00030.jpg,0
frames\non_fight\NV_15_00031.jpg,0
frames\non_fight\NV_15_00032.jpg,0
frames\non_fight\NV_15_00033.jpg,0
frames\non_fight\NV_15_00034.jpg,0
frames\non_fight\NV_15_00035.jpg,0
frames\non_fight\NV_15_00036.jpg,0
frames\non_fight\NV_15_00037.jpg,0
frames\non_fight\NV_15_00038.jpg,0
frames\non_fight\NV_15_00039.jpg,0
frames\non_fight\NV_15_00040.jpg,0
frames\non_fight\NV_15_00041.jpg,0
frames\non_fight\NV_15_00042.jpg,0
frames\non_fight\NV_15_00043.jpg,0
frames\non_fight\NV_15_00044.jpg,0
frames\non_fight\NV_15_00045.jpg,0
frames\non_fight\NV_15_00046.jpg,0
frames\non_fight\NV_15_00047.jpg,0
frames\non_fight\NV_15_00048.jpg,0
frames\non_fight\NV_15_00049.jpg,0
frames\non_fight\NV_15_00050.jpg,0
frames\non_fight\NV_15_00051.jpg,0
frames\non_fight\NV_15_00052.jpg,0
frames\non_fight\NV_15_00053.jpg,0
frames\non_fight\NV_15_00054.jpg,0
frames\non_fight\NV_15_00055.jpg,0
frames\non_fight\NV_15_00056.jpg,0
frames\non_fight\NV_15_00057.jpg,0
frames\non_fight\NV_15_00058.jpg,0
frames\non_fight\NV_15_00059.jpg,0
frames\non_fight\NV_15_00060.jpg,0
frames\non_fight\NV_15_00061.jpg,0
frames\non_fight\NV_15_00062.jpg,0
frames\non_fight\NV_15_00063.jpg,0
frames\non_fight\NV_15_00064.jpg,0
frames\non_fight\NV_15_00065.jpg,0
frames\non_fight\NV_15_00066.jpg,0
frames\non_fight\NV_15_00067.jpg,0
frames\non_fight\NV_15_00068.jpg,0
frames\non_fight\NV_15_00069.jpg,0
frames\non_fight\NV_15_00070.jpg,0
frames\non_fight\NV_15_00071.jpg,0
frames\non_fight\NV_15_00072.jpg,0
frames\non_fight\NV_15_00073.jpg,0
frames\non_fight\NV_15_00074.jpg,0
frames\non_fight\NV_15_00075.jpg,0
frames\non_fight\NV_15_00076.jpg,0
frames\non_fight\NV_15_00077.jpg,0
frames\non_fight\NV_15_00078.jpg,0
frames\non_fight\NV_15_00079.jpg,0
frames\non_fight\NV_15_00080.jpg,0
frames\non_fight\NV_15_00081.jpg,0
frames\non_fight\NV_15_00082.jpg,0
frames\non_fight\NV_15_00083.jpg,0
frames\non_fight\NV_15_00084.jpg,0
frames\non_fight\NV_15_00085.jpg,0
frames\non_fight\NV_15_00086.jpg,0
frames\non_fight\NV_15_00087.jpg,0
frames\non_fight\NV_15_00088.jpg,0
frames\non_fight\NV_15_00089.jpg,0
frames\non_fight\NV_15_00090.jpg,0
frames\non_fight\NV_15_00091.jpg,0
frames\non_fight\NV_15_00092.jpg,0
frames\non_fight\NV_15_00093.jpg,0
frames\non_fight\NV_15_00094.jpg,0
frames\non_fight\NV_15_00095.jpg,0
frames\non_fight\NV_15_00096.jpg,0
frames\non_fight\NV_15_00097.jpg,0
frames\non_fight\NV_15_00098.jpg,0
frames\non_fight\NV_15_00099.jpg,0
frames\non_fight\NV_15_00100.jpg,0
frames\non_fight\NV_15_00101.jpg,0
frames\non_fight\NV_15_00102.jpg,0
frames\non_fight\NV_15_00103.jpg,0
frames\non_fight\NV_15_00104.jpg,0
frames\non_fight\NV_15_00105.jpg,0
frames\non_fight\NV_15_00106.jpg,0
frames\non_fight\NV_15_00107.jpg,0
frames\non_fight\NV_15_00108.jpg,0
frames\non_fight\NV_15_00109.jpg,0
frames\non_fight\NV_15_00110.jpg,0
frames\non_fight\NV_15_00111.jpg,0
frames\non_fight\NV_15_00112.jpg,0
frames\non_fight\NV_15_00113.jpg,0
frames\non_fight\NV_15_00114.jpg,0
frames\non_fight\NV_15_00115.jpg,0
frames\non_fight\NV_15_00116.jpg,0
frames\non_fight\NV_15_00117.jpg,0
frames\non_fight\NV_15_00118.jpg,0
frames\non_fight\NV_15_00119.jpg,0
frames\non_fight\NV_15_00120.jpg,0
frames\non_fight\NV_15_00121.jpg,0
frames\non_fight\NV_15_00122.jpg,0
frames\non_fight\NV_15_00123.jpg,0
frames\non_fight\NV_15_00124.jpg,0
frames\non_fight\NV_15_00125.jpg,0
frames\non_fight\NV_15_00126.jpg,0
frames\non_fight\NV_15_00127.jpg,0
frames\non_fight\NV_15_00128.jpg,0
frames\non_fight\NV_15_00129.jpg,0
frames\non_fight\NV_15_00130.jpg,0
frames\non_fight\NV_15_00131.jpg,0
frames\non_fight\NV_15_00132.jpg,0
frames\non_fight\NV_296_00000.jpg,0
frames\non_fight\NV_296_00001.jpg,0
frames\non_fight\NV_296_00002.jpg,0
frames\non_fight\NV_296_00003.jpg,0
frames\non_fight\NV_296_00004.jpg,0
frames\non_fight\NV_296_00005.jpg,0
frames\non_fight\NV_296_00006.jpg,0
frames\non_fight\NV_296_00007.jpg,0
frames\non_fight\NV_296_00008.jpg,0
frames\non_fight\NV_296_00009.jpg,0
frames\non_fight\NV_296_00010.jpg,0
frames\non_fight\NV_296_00011.jpg,0
frames\non_fight\NV_296_00012.jpg,0
frames\non_fight\NV_296_00013.jpg,0
frames\non_fight\NV_296_00014.jpg,0
frames\non_fight\NV_296_00015.jpg,0
frames\non_fight\NV_296_00016.jpg,0
frames\non_fight\NV_296_00017.jpg,0
frames\non_fight\NV_296_00018.jpg,0
frames\non_fight\NV_296_00019.jpg,0
frames\non_fight\NV_296_00020.jpg,0
frames\non_fight\NV_296_00021.jpg,0
frames\non_fight\NV_296_00022.jpg,0
frames\non_fight\NV_296_00023.jpg,0
frames\non_fight\NV_296_00024.jpg,0
frames\non_fight\NV_296_00025.jpg,0
frames\non_fight\NV_296_00026.jpg,0
